"Checked"	"Master"	"Accession"	"Description"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Protein FDR Confidence A4 Mascot"	"# Decoy Proteins A4 Mascot"	"Exp. q-value A4 Mascot"	"Score A4 Mascot"	"# Peptides A4 Mascot"	"Protein FDR Confidence B4 Mascot"	"# Decoy Proteins B4 Mascot"	"Exp. q-value B4 Mascot"	"Score B4 Mascot"	"# Peptides B4 Mascot"	"Protein FDR Confidence C4 Mascot"	"# Decoy Proteins C4 Mascot"	"Exp. q-value C4 Mascot"	"Score C4 Mascot"	"# Peptides C4 Mascot"	"Protein FDR Confidence D4 Mascot"	"# Decoy Proteins D4 Mascot"	"Exp. q-value D4 Mascot"	"Score D4 Mascot"	"# Peptides D4 Mascot"	"Protein FDR Confidence E4 Mascot"	"# Decoy Proteins E4 Mascot"	"Exp. q-value E4 Mascot"	"Score E4 Mascot"	"# Peptides E4 Mascot"	"Protein FDR Confidence F4 Mascot"	"# Decoy Proteins F4 Mascot"	"Exp. q-value F4 Mascot"	"Score F4 Mascot"	"# Peptides F4 Mascot"	"Protein FDR Confidence G4 Mascot"	"# Decoy Proteins G4 Mascot"	"Exp. q-value G4 Mascot"	"Score G4 Mascot"	"# Peptides G4 Mascot"	"Protein FDR Confidence H4 Mascot"	"# Decoy Proteins H4 Mascot"	"Exp. q-value H4 Mascot"	"Score H4 Mascot"	"# Peptides H4 Mascot"	"Protein FDR Confidence I4 Mascot"	"# Decoy Proteins I4 Mascot"	"Exp. q-value I4 Mascot"	"Score I4 Mascot"	"# Peptides I4 Mascot"
"False"	"IsMasterProtein"	"P30041"	"Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3"	"4,01785714285714"	"1"	"1"	"1"	"1"	"224"	"25,019"	"6,38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"27"	"0,00307132294391992"	"42,41"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q7N3P9"	"50S ribosomal protein L20 OS=Photorhabdus luminescens subsp. laumondii (strain DSM 15139 / CIP 105565 / TT01) GN=rplT PE=3 SV=1"	"7,6271186440678"	"1"	"1"	"1"	"1"	"118"	"13,504"	"11,44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"41,58"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K1H0"	"Ribosome maturation factor RimM OS=Pseudomonas fluorescens (strain SBW25) GN=rimM PE=3 SV=1"	"8,42696629213483"	"1"	"1"	"1"	"1"	"178"	"20,004"	"4,92"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"41,46"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q0VRS0"	"Phosphoenolpyruvate carboxylase OS=Alcanivorax borkumensis (strain ATCC 700651 / DSM 11573 / NCIMB 13689 / SK2) GN=ppc PE=3 SV=1"	"1,35135135135135"	"1"	"2"	"1"	"1"	"888"	"99,036"	"5,26"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"41,08"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"15"	"0,00169453230908269"	"42,03"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"Q7L5L3"	"Glycerophosphodiester phosphodiesterase domain-containing protein 3 OS=Homo sapiens GN=GDPD3 PE=2 SV=3"	"4,40251572327044"	"1"	"3"	"1"	"1"	"318"	"36,573"	"7,97"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"40,79"	"1"	""	""	""	""	""	"High"	"0"	"0"	"60,05"	"1"	""	""	""	""	""	"High"	"0"	"0"	"97,34"	"1"
"False"	"IsMasterProtein"	"Q0IDK4"	"Histidine--tRNA ligase OS=Synechococcus sp. (strain CC9311) GN=hisS PE=3 SV=1"	"2,57009345794393"	"1"	"1"	"1"	"1"	"428"	"47,126"	"5,47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"40,61"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P42357"	"Histidine ammonia-lyase OS=Homo sapiens GN=HAL PE=1 SV=1"	"1,67427701674277"	"1"	"1"	"1"	"1"	"657"	"72,652"	"6,95"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"40,52"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"O97556"	"Rab GDP dissociation inhibitor beta OS=Canis lupus familiaris GN=GDI2 PE=2 SV=1"	"2,47191011235955"	"1"	"1"	"1"	"1"	"445"	"50,29"	"6,47"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"40,45"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q5X4E2"	"Translation initiation factor IF-1 OS=Legionella pneumophila (strain Paris) GN=infA PE=3 SV=1"	"13,6986301369863"	"1"	"2"	"1"	"1"	"73"	"8,336"	"9,19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"40,3"	"1"	""	""	""	""	""	"High"	"2"	"0,000311672120928783"	"56,06"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q2Y9N0"	"Urease accessory protein UreD OS=Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71) GN=ureD PE=3 SV=2"	"4,6594982078853"	"1"	"1"	"1"	"1"	"279"	"30,703"	"8,76"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"39,8"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P19971"	"Thymidine phosphorylase OS=Homo sapiens GN=TYMP PE=1 SV=2"	"2,28215767634855"	"1"	"1"	"1"	"1"	"482"	"49,924"	"5,53"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"31"	"0,00346291331546023"	"39,71"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q9X0M7"	"Methyl-accepting chemotaxis protein 2 OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) GN=mcp2 PE=1 SV=1"	"2,26415094339623"	"1"	"1"	"1"	"1"	"530"	"57,893"	"4,78"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"32"	"0,00356704938133987"	"39,53"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q59635"	"Catalase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) GN=katB PE=3 SV=1"	"1,94931773879142"	"1"	"1"	"1"	"1"	"513"	"57,096"	"8,18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"33"	"0,00366748166259169"	"39,33"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q05355"	"Putative polyketide hydroxylase OS=Streptomyces halstedii GN=schC PE=3 SV=1"	"1,62162162162162"	"1"	"1"	"1"	"1"	"555"	"59,343"	"6,3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"33"	"0,00366748166259169"	"39,05"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P35059"	"Histone H4 OS=Acropora formosa PE=3 SV=2"	"21,3592233009709"	"2"	"2"	"2"	"1"	"103"	"11,374"	"11,36"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"34"	"0,00372888791401623"	"37,4"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"25"	"0,0082855321861058"	"44,03"	"1"
"False"	"IsMasterProtein"	"C3K1M1"	"Chaperone protein HscA homolog OS=Pseudomonas fluorescens (strain SBW25) GN=hscA PE=3 SV=1"	"5,80645161290323"	"2"	"2"	"2"	"1"	"620"	"65,896"	"4,92"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"36,16"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"21"	"0,00226025185663545"	"34,82"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"A5A6I5"	"Fructose-bisphosphate aldolase A OS=Pan troglodytes GN=ALDOA PE=2 SV=1"	"7,14285714285714"	"2"	"6"	"2"	"1"	"364"	"39,409"	"8,09"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"35,81"	"1"	"High"	"0"	"0"	"73,21"	"1"	"High"	"0"	"0"	"84,5621697668104"	"2"	"High"	"0"	"0"	"90,53"	"1"	"High"	"0"	"0"	"84,8"	"1"
"False"	"IsMasterProtein"	"P95539"	"Catalase HPII OS=Pseudomonas putida GN=katE PE=3 SV=1"	"2,67229254571027"	"2"	"2"	"2"	"1"	"711"	"78,081"	"6,65"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"35,72"	"1"	""	""	""	""	""	"High"	"5"	"0,000726638569975294"	"52,22"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"C3K4Y3"	"Potassium-transporting ATPase potassium-binding subunit OS=Pseudomonas fluorescens (strain SBW25) GN=kdpA PE=3 SV=1"	"3,01418439716312"	"1"	"1"	"1"	"1"	"564"	"60,181"	"7,52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"35,63"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P59998"	"Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens GN=ARPC4 PE=1 SV=3"	"4,76190476190476"	"1"	"1"	"1"	"1"	"168"	"19,654"	"8,43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"35,5"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P41561"	"Isocitrate dehydrogenase [NADP] 2 OS=Colwellia maris GN=icd2 PE=1 SV=3"	"3,23014804845222"	"1"	"1"	"1"	"1"	"743"	"80,831"	"5,35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"35"	"0,00382388287993008"	"35,47"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P20618"	"Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2"	"5,80912863070539"	"1"	"3"	"1"	"1"	"241"	"26,472"	"8,13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"36"	"0,00382864238410596"	"33,12"	"1"	""	""	""	""	""	"High"	"4"	"0,000586080586080586"	"52,81"	"1"	"High"	"9"	"0,00110118683469962"	"46,57"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"Q1IBD3"	"Outer-membrane lipoprotein carrier protein OS=Pseudomonas entomophila (strain L48) GN=lolA PE=3 SV=1"	"6,76328502415459"	"1"	"1"	"1"	"1"	"207"	"22,739"	"6,07"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"36"	"0,00382864238410596"	"32,23"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q7UQA5"	"Holo-[acyl-carrier-protein] synthase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) GN=acpS PE=3 SV=1"	"12"	"1"	"1"	"1"	"1"	"125"	"13,709"	"6,18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"36"	"0,00382864238410596"	"29,33"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P47929"	"Galectin-7 OS=Homo sapiens GN=LGALS7 PE=1 SV=2"	"19,8529411764706"	"2"	"5"	"2"	"1"	"136"	"15,066"	"7,62"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"36"	"0,00382864238410596"	"27,8"	"1"	"High"	"0"	"0"	"95,37"	"1"	"High"	"0"	"0"	"74"	"1"	""	""	""	""	""	"High"	"9"	"0,00344168260038241"	"49,87"	"1"
"False"	"IsMasterProtein"	"P00491"	"Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2"	"5,88235294117647"	"1"	"1"	"1"	"1"	"289"	"32,097"	"6,95"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"37"	"0,00382864238410596"	"25,07"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P02668"	"Kappa-casein OS=Bos taurus GN=CSN3 PE=1 SV=1"	"14,7368421052632"	"2"	"6"	"1"	"1"	"190"	"21,256"	"6,77"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"37"	"0,00382864238410596"	"24,41"	"1"	"High"	"10"	"0,00371609067261241"	"24,77"	"1"	"High"	"0"	"0"	"63,88"	"1"	""	""	""	""	""	"High"	"0"	"0"	"96,25"	"2"
"False"	"IsMasterProtein"	"P17220"	"Proteasome subunit alpha type-2 OS=Rattus norvegicus GN=Psma2 PE=1 SV=3"	"8,97435897435897"	"1"	"1"	"1"	"1"	"234"	"25,91"	"7,43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"37"	"0,00382864238410596"	"23,24"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"O60911"	"Cathepsin L2 OS=Homo sapiens GN=CTSV PE=1 SV=2"	"9,58083832335329"	"2"	"5"	"2"	"1"	"334"	"37,305"	"8,76"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	"High"	"8"	"0,00307337687283903"	"38,48"	"1"	"High"	"1"	"0,000179340028694405"	"59,14"	"1"	""	""	""	""	""	"High"	"25"	"0,0082855321861058"	"43,58"	"1"
"False"	"IsMasterProtein"	"P47190"	"Dolichyl-phosphate-mannose--protein mannosyltransferase 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=PMT3 PE=1 SV=2"	"1,85922974767596"	"1"	"1"	"1"	"1"	"753"	"86,267"	"6,9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q8DR34"	"PTS system mannitol-specific EIICB component OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) GN=mtlA PE=3 SV=1"	"6,28183361629881"	"1"	"1"	"1"	"1"	"589"	"61,914"	"6,55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q1IXK7"	"3-dehydroquinate synthase OS=Deinococcus geothermalis (strain DSM 11300) GN=aroB PE=3 SV=1"	"10,5978260869565"	"1"	"1"	"1"	"1"	"368"	"39,347"	"6,92"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A1VJ27"	"50S ribosomal protein L5 OS=Polaromonas naphthalenivorans (strain CJ2) GN=rplE PE=3 SV=1"	"7,82122905027933"	"1"	"1"	"1"	"1"	"179"	"20,055"	"9,51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P47341"	"Uncharacterized lipoprotein MG095 OS=Mycoplasma genitalium (strain ATCC 33530 / G-37 / NCTC 10195) GN=MG095 PE=3 SV=1"	"5,27638190954774"	"1"	"1"	"1"	"1"	"398"	"44,904"	"8,78"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"38"	"0,00384032339565437"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A6BLY7"	"Keratin, type I cytoskeletal 28 OS=Mus musculus GN=Krt28 PE=1 SV=1"	"3,46320346320346"	"2"	"3"	"1"	"0"	"462"	"50,315"	"5,29"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"0"	"0"	"74,3788001734408"	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"F4KGQ0"	"Fructose-bisphosphate aldolase 4, cytosolic OS=Arabidopsis thaliana GN=FBA4 PE=2 SV=1"	"3,56234096692112"	"1"	"3"	"0"	"0"	"393"	"42,879"	"8,91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"0"	"0"	"73,21"	"1"	""	""	""	""	""	"High"	"0"	"0"	"90,53"	"1"	"High"	"0"	"0"	"84,8"	"1"
"False"	"IsMasterProtein"	"Q6ZVX7"	"F-box only protein 50 OS=Homo sapiens GN=NCCRP1 PE=1 SV=1"	"8,36363636363636"	"2"	"5"	"2"	"1"	"275"	"30,828"	"6,62"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"1"	"0,000700770847932726"	"63,05"	"1"	"High"	"13"	"0,00160394818013572"	"44,27"	"1"	"High"	"4"	"0,000556096204643403"	"55,56"	"1"	"High"	"0"	"0"	"96,53"	"2"
"False"	"IsMasterProtein"	"A3CX39"	"Methionine--tRNA ligase OS=Methanoculleus marisnigri (strain ATCC 35101 / DSM 1498 / JR1) GN=metG PE=3 SV=1"	"1,35542168674699"	"1"	"3"	"0"	"0"	"664"	"74,07"	"5,52"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"1"	"0,000700770847932726"	"62,57"	"1"	"High"	"4"	"0,000586080586080586"	"52,76"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P31947"	"14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1"	"9,67741935483871"	"2"	"7"	"2"	"1"	"248"	"27,757"	"4,74"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"53,27"	"1"	"High"	"22"	"0,00238121008767183"	"0"	"1"	"High"	"0"	"0"	"81,69"	"2"	"High"	"0"	"0"	"107,13"	"2"
"False"	"IsMasterProtein"	"P0DG52"	"Phenylalanine--tRNA ligase beta subunit OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) GN=pheT PE=3 SV=1"	"0,998751560549313"	"1"	"3"	"1"	"1"	"801"	"87,482"	"5,05"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"50,73"	"1"	"High"	"12"	"0,00150772710139465"	"45,1708133000604"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q3TRJ4"	"Keratin, type I cytoskeletal 26 OS=Mus musculus GN=Krt26 PE=2 SV=1"	"3,67965367965368"	"2"	"6"	"2"	"1"	"462"	"51,086"	"4,84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"48,66"	"1"	"High"	"13"	"0,00160394818013572"	"44,53"	"1"	"High"	"20"	"0,00216614318206433"	"35,84"	"1"	"High"	"0"	"0"	"85,4301507122285"	"2"
"False"	"IsMasterProtein"	"Q5KD76"	"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase OS=Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565) GN=ADI1 PE=3 SV=2"	"3,74331550802139"	"1"	"1"	"1"	"1"	"187"	"21,369"	"5,17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"47,43"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"A0SXL6"	"Elongation factor 2 OS=Callithrix jacchus GN=EEF2 PE=2 SV=1"	"1,28205128205128"	"1"	"2"	"1"	"1"	"858"	"95,25"	"6,83"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"47,25"	"1"	"High"	"0"	"0"	"59,96"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P22727"	"Protein Wnt-6 OS=Mus musculus GN=Wnt6 PE=1 SV=2"	"1,92307692307692"	"1"	"1"	"0"	"0"	"364"	"39,63"	"8,66"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"2"	"0,000873362445414847"	"46,59"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q9UI42"	"Carboxypeptidase A4 OS=Homo sapiens GN=CPA4 PE=1 SV=2"	"7,83847980997625"	"3"	"6"	"3"	"1"	"421"	"47,322"	"6,7"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"3"	"0,00130890052356021"	"46,53"	"1"	"High"	"0"	"0"	"100,481196959895"	"3"	"High"	"4"	"0,000556096204643403"	"57,8"	"1"	"High"	"24"	"0,0082855321861058"	"45,41"	"1"
"False"	"IsMasterProtein"	"B2KE31"	"DNA ligase OS=Elusimicrobium minutum (strain Pei191) GN=ligA PE=3 SV=1"	"1,21951219512195"	"1"	"3"	"1"	"1"	"656"	"71,984"	"7,5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"3"	"0,00130890052356021"	"46,52"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"3"	"0,00152361604875571"	"61,2985083585632"	"1"
"False"	"IsMasterProtein"	"P06753"	"Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=2"	"3,50877192982456"	"1"	"2"	"1"	"1"	"285"	"32,93"	"4,72"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"6"	"0,00252525252525253"	"44,44"	"1"	"High"	"11"	"0,00140341923960194"	"47,13"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q604U6"	"Chromosome partition protein Smc OS=Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) GN=smc PE=3 SV=2"	"0,598802395209581"	"1"	"1"	"1"	"1"	"1169"	"130,573"	"5,62"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"7"	"0,0028759244042728"	"42,25"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P02292"	"Histone H2B.3, sperm OS=Parechinus angulosus PE=1 SV=2"	"6,04026845637584"	"1"	"1"	"1"	"1"	"149"	"16,509"	"11,99"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"8"	"0,00307337687283903"	"39,98"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P02669"	"Kappa-casein OS=Ovis aries GN=CSN3 PE=1 SV=2"	"14,5833333333333"	"2"	"4"	"1"	"1"	"192"	"21,425"	"6,16"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"10"	"0,00371609067261241"	"24,77"	"1"	""	""	""	""	""	""	""	""	""	""	"High"	"0"	"0"	"93,33"	"2"
"False"	"IsMasterProtein"	"Q8PZ67"	"F(420)H(2) dehydrogenase subunit F OS=Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) GN=fpoF PE=1 SV=1"	"6,64739884393064"	"1"	"1"	"1"	"1"	"346"	"38,334"	"5,43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"10"	"0,00371609067261241"	"24,04"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"P07477"	"Trypsin-1 OS=Homo sapiens GN=PRSS1 PE=1 SV=1"	"11,336032388664"	"2"	"2"	"1"	"1"	"247"	"26,541"	"6,51"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"11"	"0,00401167031363968"	"0"	"1"	"High"	"16"	"0,00193751513683701"	"41,76"	"1"	""	""	""	""	""	""	""	""	""	""
"False"	"IsMasterProtein"	"Q0AIY1"	"Chaperone protein DnaK OS=Nitrosomonas eutropha (strain C91) GN=dnaK PE=3 SV=1"	"3,86398763523957"	"2"	"2"	"2"	"0"	"647"	"69,83"	"5,05"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"11"	"0,00401167031363968"	"0"	"1"	""	""	""	""	""	"High"	"4"	"0,000556096204643403"	"56,53"	"1"	""	""	""	""	""
"False"	"IsMasterProtein"	"C0QI24"	"ATP-dependent Clp protease adapter protein ClpS OS=Desulfobacterium autotrophicum (strain ATCC 43914 / DSM 3382 / HRM2) GN=clpS PE=3 SV=1"	"12,5"	"1"	"1"	"1"	"1"	"104"	"11,863"	"9"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"High"	"11"	"0,00401167031363968"	"0"	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
